Variable,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140
adapt_IAD,ME,0,1.87643e-10,5.67838e-09,2.20248e-08,0.000519204,0.000789513,0.00102329,0.00112183,0.00115266,0.00124441,0.00134556,0.00144968,0.00154746,0.00162314,0.00169948,0.00181032,0.00191935,0.00197308,0.00201273,0.00208079,0.00215266,0.00218131,0.000536005,6.12159e-08,9.5602e-09
adapt_IAD,INDIA,0,0,0,2.81669e-10,0.000419368,0.00060882,0.000874845,0.0011758,0.00127065,0.00141261,0.00156265,0.00171255,0.00185944,0.00200491,0.00214605,0.00225671,0.00237614,0.00260583,0.00289611,0.00311205,0.00330323,0.00349895,0.00184956,8.33704e-08,1.20328e-08
adapt_IAD,KOR,0,1.26534e-07,0.000582038,0.000824115,0.000857855,0.000999263,0.00110841,0.00120774,0.00130803,0.00140594,0.00150955,0.00161551,0.00172363,0.00183782,0.00194275,0.00196115,0.00195272,0.0020941,0.00231429,0.00245288,0.00256207,0.002703,0.00166382,5.83078e-06,1.26563e-06
adapt_IAD,CHN,0,0,3.50835e-10,0.000321904,0.000495666,0.000640952,0.000768544,0.000870233,0.000782814,0.000909865,0.000980616,0.0010456,0.0011117,0.00120291,0.00129885,0.00129476,0.00124836,0.0013342,0.00149049,0.00158108,0.00164722,0.00175754,0.00146687,7.05042e-07,9.51819e-08
adapt_IAD,SEAS,0,0,0,7.2863e-10,3.64563e-09,1.3627e-08,0.00134304,0.00193181,0.00176081,0.00186651,0.00202202,0.00217785,0.00232852,0.00247781,0.00262234,0.00274471,0.00286294,0.00301158,0.00316787,0.00329619,0.00341215,0.00347751,0.00138868,1.06481e-07,1.94359e-08
adapt_IAD,INDO,0,0,1.36625e-10,2.94317e-09,7.69858e-09,2.2293e-08,0.000601638,0.00164643,0.00157428,0.00159355,0.00170778,0.00182904,0.00195113,0.00208092,0.0022037,0.00225601,0.00229774,0.00248064,0.00273287,0.00289772,0.00303127,0.00318717,0.00204396,1.02664e-06,2.05317e-07
adapt_IAD,JAP,0,2.41763e-08,5.38202e-08,0.000614744,0.000948143,0.00108946,0.00122186,0.00132888,0.001426,0.00154045,0.00166755,0.00178378,0.0018941,0.00201473,0.00213366,0.00220341,0.00226163,0.00241147,0.00260949,0.00254019,0.00279263,0.00297117,0.00313649,0.00071478,1.3235e-06
adapt_IAD,OCE,0,8.21296e-08,8.739e-08,1.25751e-07,2.51409e-07,0.000422394,0.00141821,0.00198116,0.00180713,0.00186956,0.00196162,0.00209089,0.00221734,0.00228831,0.00235553,0.00251507,0.00271217,0.00287663,0.00303026,0.00316491,0.00329164,0.00337904,0.00159159,2.56413e-06,6.12318e-07
adapt_IAD,RSAS,0,0,0,0,1.39747e-09,0.000786235,0.00164216,0.00204008,0.0019295,0.00206308,0.00223464,0.00239367,0.00253588,0.0026491,0.00276392,0.002932,0.00309978,0.00319204,0.00326364,0.00336951,0.00347843,0.00350702,0.00116434,1.35526e-08,0
adapt_IAD,RSAF,0,6.87098e-09,0.000366018,0.00113524,0.000530442,0.00102841,0.00177043,0.00169556,0.00188411,0.00210034,0.00233265,0.00256812,0.00279182,0.00297863,0.00297396,0.0033558,0.00364125,0.00378107,0.00388808,0.00407275,0.00427403,0.00437359,0.00199184,4.03426e-08,1.81234e-09
adapt_SAD,CAN,0,5.62694e-07,0.000352623,0.000661894,0.000984545,0.0013298,0.00168859,0.00203513,0.00235955,0.00266913,0.00297048,0.0032678,0.00356183,0.00385603,0.00396865,0.00420202,0.00446324,0.00474988,0.00505938,0.00537148,0.00568284,0.00599533,0.00565608,0.00438047,0.00339029
adapt_SAD,USA,0,5.39834e-08,0.00035641,0.000655606,0.000981302,0.00132814,0.00168501,0.00203504,0.00237388,0.00270511,0.00303423,0.00336204,0.00368528,0.00399777,0.00416305,0.00437945,0.00464895,0.00493839,0.00524218,0.00554871,0.00585607,0.00616189,0.00572568,0.00443078,0.00342852
adapt_SAD,MEX,0,5.81175e-08,0.00064503,0.00143848,0.00198191,0.00259035,0.0031695,0.00372738,0.00427346,0.00480044,0.00531185,0.005812,0.00630076,0.00677397,0.00722994,0.00766685,0.00810116,0.00859744,0.0091714,0.00975339,0.0103229,0.0108742,0.00980781,0.00759027,0.00587349
adapt_SAD,RCAM,0,5.13079e-08,0.000664886,0.00154053,0.0021767,0.00288691,0.00357058,0.00423,0.00487183,0.00550001,0.00612412,0.00674325,0.00735277,0.00794544,0.00852102,0.00908453,0.00963511,0.0101633,0.0106694,0.0111616,0.0116404,0.0120504,0.0102113,0.00790168,0.00611426
adapt_SAD,BRA,0,2.73727e-08,0.000636845,0.0014325,0.00197382,0.0025696,0.00311928,0.00364252,0.00416148,0.00466406,0.00514504,0.00557513,0.00594799,0.00634875,0.00680417,0.00719788,0.00751174,0.00790841,0.00844583,0.00901321,0.00957669,0.0101842,0.00953873,0.00738207,0.00571235
adapt_SAD,RSAM,0,2.87671e-08,0.000670262,0.00149203,0.00206829,0.00270639,0.00329806,0.00386155,0.00441726,0.00496302,0.00549967,0.00600071,0.00646175,0.00694011,0.00745144,0.00793683,0.00839287,0.00889769,0.00946805,0.0100381,0.0105897,0.0111108,0.00988722,0.007651,0.0059203
adapt_SAD,NAF,0,4.7463e-09,4.1353e-08,0.000512301,0.00105704,0.00171695,0.00243931,0.0031903,0.00395467,0.0047337,0.00553501,0.00635874,0.00710933,0.00786318,0.00863892,0.00939686,0.0101514,0.0109976,0.0119624,0.0129552,0.0139519,0.0149513,0.0143372,0.0110946,0.00858494
adapt_SAD,WAF,0,0,0.000314666,0.00097921,0.00183211,0.00277445,0.00370767,0.00464322,0.00556196,0.00647158,0.00739711,0.00833854,0.00928206,0.0101911,0.0108876,0.0117987,0.0127915,0.0136945,0.0144947,0.0152973,0.01612,0.0168542,0.0150046,0.0116103,0.0089838
adapt_SAD,EAF,0,0,0.000324887,0.00098231,0.00183552,0.00278053,0.00373772,0.00468377,0.00561516,0.00655365,0.00751097,0.00846529,0.00940551,0.0103265,0.0110562,0.0119751,0.0129543,0.013836,0.0146145,0.0153984,0.0162049,0.0169223,0.0150253,0.0116263,0.0089962
adapt_SAD,SAF,0,5.69663e-08,2.37571e-07,0.000509193,0.00104289,0.00170294,0.00244369,0.00320946,0.00397134,0.00473093,0.00549914,0.00628496,0.00698267,0.00768915,0.00839333,0.00906943,0.00973804,0.0105137,0.0114402,0.0124139,0.0134063,0.0144379,0.0141349,0.010942,0.0084675
adapt_SAD,WEU,0,0,6.10153e-09,3.50975e-08,0.000718682,0.00131265,0.00191538,0.00249205,0.00303669,0.0035665,0.00409229,0.00459925,0.00508006,0.00553616,0.00597196,0.00639955,0.00669182,0.00707387,0.00751926,0.00796916,0.00841282,0.00885579,0.00860448,0.00665858,0.00515237
adapt_SAD,CEU,0,1.22938e-08,3.56303e-08,1.06532e-07,0.000578184,0.00113982,0.00171944,0.00226784,0.00277312,0.00326492,0.00376078,0.00425282,0.00473846,0.00522324,0.0057034,0.00612817,0.00630716,0.00666571,0.00711318,0.00757119,0.00801985,0.00848341,0.00844411,0.00653811,0.00505963
adapt_SAD,TUR,0,8.45062e-08,0.000663743,0.00149649,0.00207947,0.00272973,0.00334722,0.00392669,0.00447285,0.00499571,0.00550824,0.00601783,0.00652344,0.00701186,0.00748065,0.00793142,0.00837886,0.00888049,0.0094505,0.0100261,0.010589,0.0111257,0.00990854,0.00766821,0.0059338
adapt_SAD,UKR,0,5.56282e-08,3.81756e-07,0.000354737,0.000625075,0.000919742,0.00123118,0.00154425,0.00185212,0.00216352,0.00248367,0.00280632,0.00296153,0.00321319,0.00347518,0.0037162,0.00393735,0.00419792,0.00451737,0.00484953,0.00518158,0.00553011,0.00537778,0.00416844,0.00322676
adapt_SAD,STAN,0,3.65967e-08,3.33398e-07,0.000385216,0.00067542,0.000990918,0.00131837,0.00164506,0.0019669,0.00229327,0.00263084,0.00296811,0.00317247,0.00341705,0.00369811,0.00396693,0.00422089,0.00450825,0.00484259,0.00518585,0.00552803,0.00587739,0.00553486,0.00428496,0.00331606
adapt_SAD,RUS,0,7.58923e-09,2.62053e-08,8.82819e-08,0.000225351,0.000471403,0.000727953,0.000927834,0.00111651,0.00130091,0.0014795,0.00165784,0.00183708,0.00200864,0.0021688,0.00231476,0.00245213,0.00261371,0.00281066,0.00301281,0.00321091,0.00341017,0.00290078,0.00224566,0.00173795
adapt_SAD,ME,0,1.87643e-10,5.82357e-09,2.6531e-08,0.000519225,0.00119128,0.00194508,0.00262689,0.0031853,0.00370914,0.00421562,0.00471165,0.00519324,0.00564157,0.00606482,0.00650317,0.00695138,0.00735193,0.00770151,0.00804007,0.00837391,0.00866089,0.00723763,0.0056004,0.0043335
adapt_SAD,INDIA,0,0,0,0,0.000419363,0.000933315,0.00159703,0.00241155,0.00313666,0.0038397,0.00453373,0.00522066,0.00589909,0.00656951,0.00722941,0.00785069,0.00845085,0.00914494,0.00997229,0.0108284,0.011682,0.0125383,0.0115514,0.00893837,0.00691635
adapt_SAD,KOR,0,1.26534e-07,0.000582136,0.00127456,0.00184409,0.00242618,0.00298574,0.00351805,0.00403023,0.00452445,0.00501048,0.00549253,0.00597364,0.00646011,0.00694146,0.00733233,0.00762633,0.00799521,0.00850083,0.00903066,0.00954983,0.0100925,0.00947319,0.007336,0.00567772
adapt_SAD,CHN,0,0,0,0.0003219,0.000744746,0.00121722,0.00171041,0.00219371,0.00248027,0.00282905,0.00316968,0.00349824,0.00381857,0.00415765,0.00451596,0.00478912,0.00495409,0.00516758,0.00548907,0.00582842,0.00615714,0.00652182,0.00651333,0.00504059,0.00390041
adapt_SAD,SEAS,0,0,0,0,1.11631e-09,1.44908e-08,0.00134305,0.00297104,0.00405974,0.00500786,0.00589701,0.00674085,0.00754446,0.00831557,0.00905677,0.00975267,0.0104094,0.0110661,0.0117306,0.0123731,0.0129863,0.013526,0.0118549,0.00917317,0.00709804
adapt_SAD,INDO,0,0,0,7.92419e-10,8.31174e-09,2.87245e-08,0.00060166,0.00211198,0.00320849,0.00407623,0.00486188,0.00559108,0.0062774,0.00693825,0.00757238,0.00811537,0.00857726,0.00911756,0.00978787,0.0104714,0.0111338,0.0118023,0.0111764,0.00864908,0.0066927
adapt_SAD,JAP,0,2.41763e-08,7.25274e-08,0.000614801,0.00142386,0.00219121,0.00291738,0.00358629,0.004201,0.0047911,0.00537482,0.00594271,0.00649245,0.00703847,0.00757989,0.00806859,0.00850495,0.00899245,0.00956768,0.00994348,0.0104867,0.0110856,0.0117143,0.00977908,0.00756819
adapt_SAD,OCE,0,8.21296e-08,1.5094e-07,2.42545e-07,4.39087e-07,0.000422734,0.00174532,0.00333166,0.0043851,0.00526267,0.00603377,0.00675971,0.00744788,0.00805133,0.0085855,0.00915837,0.00979874,0.0104587,0.011123,0.0117717,0.0124003,0.0129742,0.0116308,0.00900224,0.00696637
adapt_SAD,RSAS,0,0,0,0,0,0.000786232,0.00225053,0.00378149,0.00485555,0.00582021,0.00673821,0.00760757,0.00842247,0.00916625,0.00985659,0.0105588,0.01127,0.0119126,0.0124814,0.0130273,0.0135587,0.0139985,0.0119961,0.00928239,0.00718253
adapt_SAD,RSAF,0,6.87098e-09,0.000366023,0.00141846,0.00162802,0.00228814,0.00354095,0.00443548,0.0053162,0.00621392,0.00714086,0.00809358,0.00905448,0.00998482,0.0107,0.0116353,0.0126444,0.0135651,0.0143845,0.0152032,0.016038,0.0167835,0.0149786,0.0115902,0.00896825
SLR,Global,0.103047,0.109062,0.115638,0.12275,0.13036,0.138435,0.146939,0.155832,0.165077,0.174646,0.18452,0.194684,0.205123,0.215819,0.226755,0.23792,0.249303,0.260898,0.2727,0.284711,0.296941,0.309405,0.322127,0.33515,0.34855
CUMGSIC,Global,0.015,0.0229012,0.0309505,0.0390978,0.0473026,0.0555203,0.0637119,0.0718395,0.079867,0.0877638,0.0955064,0.103078,0.110465,0.117657,0.124642,0.131412,0.137963,0.14429,0.150392,0.15627,0.161926,0.167365,0.172593,0.177617,0.182448
CUMGIS,Global,0.006,0.0151237,0.0248525,0.0351558,0.0460131,0.0573937,0.0692704,0.0816123,0.0943848,0.107557,0.121104,0.13501,0.149262,0.163849,0.178754,0.193963,0.209467,0.225255,0.241323,0.257667,0.27429,0.291198,0.308406,0.325937,0.343827
total_SLR,Global,0.124047,0.147086,0.171441,0.197004,0.223676,0.251349,0.279922,0.309284,0.339329,0.369967,0.40113,0.432772,0.464851,0.497325,0.530151,0.563296,0.596733,0.630443,0.664416,0.698649,0.733157,0.767967,0.803126,0.838703,0.874825
SLR_damages,CAN,1.56953e-05,2.25781e-05,3.14185e-05,4.25812e-05,5.629e-05,7.26732e-05,9.19098e-05,0.000114203,0.000139869,0.000169248,0.000202388,0.000239224,0.000279818,0.000324235,0.000372415,0.000424308,0.000480258,0.000540672,0.000605323,0.000673819,0.000746223,0.000822747,0.000903499,0.000988625,0.00107848
SLR_damages,USA,1.56953e-05,2.27722e-05,3.18237e-05,4.30562e-05,5.66479e-05,7.27344e-05,9.15133e-05,0.000113209,0.000138028,0.000166153,0.000197616,0.000232393,0.00027061,0.000312425,0.000357877,0.000406994,0.00045999,0.000517087,0.000578122,0.00064284,0.000711301,0.00078368,0.00086009,0.000940682,0.0010258
SLR_damages,MEX,4.37007e-06,6.37962e-06,8.98045e-06,1.22607e-05,1.62938e-05,2.11429e-05,2.68898e-05,3.36175e-05,4.13795e-05,5.02128e-05,6.01477e-05,7.12132e-05,8.34531e-05,9.69056e-05,0.000111572,0.000127458,0.000144658,0.000163265,0.000183184,0.000204275,0.000226553,0.000250077,0.000274873,0.000300964,0.000328447
SLR_damages,RCAM,4.37007e-06,6.41374e-06,9.0528e-06,1.23569e-05,1.64047e-05,2.12729e-05,2.70289e-05,3.37296e-05,4.14273e-05,5.017e-05,6e-05,7.09577e-05,8.30839e-05,9.64184e-05,0.00011101,0.000126915,0.000144189,0.000162864,0.00018284,0.00020399,0.000226325,0.000249902,0.000274744,0.000300871,0.00032838
SLR_damages,BRA,4.37007e-06,6.38403e-06,8.96109e-06,1.21624e-05,1.60515e-05,2.06902e-05,2.61434e-05,3.24692e-05,3.96875e-05,4.77996e-05,5.68336e-05,6.68247e-05,7.77776e-05,8.96891e-05,0.000102586,0.000116511,0.000131521,0.000147674,0.000164935,0.000183245,0.000202618,0.000223098,0.000244716,0.000267511,0.000291577
SLR_damages,RSAM,4.37007e-06,6.41973e-06,9.06671e-06,1.23977e-05,1.64859e-05,2.13944e-05,2.71997e-05,3.39776e-05,4.17792e-05,5.06397e-05,6.05878e-05,7.16513e-05,8.38796e-05,9.73277e-05,0.000112032,0.000128025,0.000145374,0.000164131,0.000184201,0.000205452,0.0002279,0.000251602,0.000276585,0.000302874,0.000330566
SLR_damages,NAF,0.00174162,0.00219809,0.00270822,0.00326349,0.00385795,0.00448735,0.0051535,0.00585813,0.00659844,0.00736926,0.0081601,0.00896188,0.0097762,0.0106058,0.0114476,0.0122991,0.0131672,0.0140573,0.0149578,0.0158554,0.0167501,0.017645,0.0185396,0.0194333,0.0203271
SLR_damages,WAF,0.00174162,0.00222998,0.00276608,0.0033442,0.00397088,0.00465326,0.00539488,0.00619757,0.00706075,0.00798359,0.00896631,0.0100083,0.0111045,0.0122504,0.013446,0.0146897,0.0159708,0.0172742,0.0185739,0.0198486,0.0211025,0.0223428,0.0235696,0.0247804,0.0259777
SLR_damages,EAF,0.00174162,0.00221347,0.00272903,0.00328178,0.00388255,0.00454211,0.00525902,0.00603008,0.006857,0.0077417,0.00868342,0.00968011,0.0107265,0.0118192,0.0129637,0.0141622,0.0153998,0.0166574,0.0179105,0.0191397,0.020349,0.0215451,0.022728,0.0238956,0.0250502
SLR_damages,SAF,0.00174162,0.00216446,0.00262838,0.00312759,0.00365758,0.00421444,0.00479775,0.00540703,0.00603822,0.00668644,0.00734723,0.00801676,0.00869325,0.00937461,0.0100556,0.0107327,0.0114149,0.0121121,0.0128192,0.0135287,0.0142405,0.0149562,0.0156762,0.0164004,0.0171299
SLR_damages,WEU,0.00224128,0.00270729,0.00322137,0.00378323,0.00438684,0.00502479,0.00569444,0.00639458,0.00712458,0.00788287,0.00866155,0.00945282,0.0102577,0.0110787,0.0119123,0.0127556,0.0136133,0.0144898,0.0153766,0.0162639,0.0171515,0.0180419,0.0189349,0.0198304,0.0207302
SLR_damages,CEU,0.00224128,0.00274966,0.00330799,0.00390805,0.00453863,0.00518924,0.00586074,0.00655709,0.00728025,0.00802943,0.00879164,0.00955303,0.0103149,0.0110828,0.0118591,0.0126455,0.0134437,0.0142545,0.0150738,0.0158968,0.0167237,0.0175557,0.0183933,0.0192373,0.0200898
SLR_damages,TUR,4.37007e-06,6.40866e-06,9.02277e-06,1.22858e-05,1.6264e-05,2.10144e-05,2.6593e-05,3.30482e-05,4.04149e-05,4.87176e-05,5.79691e-05,6.8178e-05,7.93701e-05,9.1575e-05,0.00010482,0.00011914,0.000134592,0.000151231,0.000169011,0.000187864,0.000207806,0.000228882,0.000251125,0.000274575,0.000299326
SLR_damages,UKR,5.50767e-05,6.82312e-05,8.2802e-05,9.86795e-05,0.00011558,0.000133247,0.000151809,0.000171457,0.000192191,0.000213871,0.000235958,0.000257949,0.000279978,0.000302269,0.000324674,0.00034704,0.000369633,0.000392751,0.000416196,0.000439689,0.000463232,0.000486895,0.000510677,0.000534581,0.00055867
SLR_damages,STAN,5.50767e-05,7.04205e-05,8.74427e-05,0.000105856,0.000125062,0.000144489,0.000163996,0.000183591,0.0002037,0.000224739,0.000246307,0.000267883,0.000289549,0.000311511,0.000333719,0.000356095,0.00037876,0.000401847,0.000425212,0.000448673,0.000472227,0.000495917,0.00051975,0.000543733,0.000567927
SLR_damages,RUS,2.58511e-06,3.78672e-06,5.34454e-06,7.30551e-06,9.67508e-06,1.24364e-05,1.5628e-05,1.93157e-05,2.35462e-05,2.83481e-05,3.36817e-05,3.94834e-05,4.57744e-05,5.26031e-05,5.99625e-05,6.7834e-05,7.62556e-05,8.52825e-05,9.49133e-05,0.000105131,0.000115948,0.000127393,0.000139492,0.000152278,0.000165814
SLR_damages,ME,0.0030575,0.00382594,0.00469522,0.00566326,0.00670395,0.00779154,0.008922,0.010097,0.0113245,0.0126129,0.0139632,0.0153754,0.016852,0.0183968,0.020016,0.0217119,0.023466,0.0252541,0.0270454,0.0288147,0.0305647,0.0323026,0.0340276,0.0357371,0.0374353
SLR_damages,INDIA,1.56953e-05,2.38053e-05,3.448e-05,4.80682e-05,6.49117e-05,8.53273e-05,0.000109618,0.000138037,0.000170755,0.000207864,0.000249352,0.000295169,0.000345411,0.00040017,0.000459354,0.000522905,0.000591346,0.000665293,0.000744469,0.000828369,0.000917055,0.00101077,0.00110966,0.00121384,0.00132372
SLR_damages,KOR,4.37007e-06,6.41371e-06,9.02456e-06,1.22444e-05,1.61117e-05,2.06546e-05,2.5903e-05,3.18798e-05,3.85916e-05,4.60369e-05,5.42208e-05,6.31538e-05,7.28435e-05,8.32909e-05,9.44718e-05,0.00010636,0.000118985,0.000132402,0.000146646,0.000161747,0.000177738,0.000194659,0.000212572,0.000231556,0.00025172
SLR_damages,CHN,0.00581438,0.007442,0.00916003,0.0109244,0.012734,0.014587,0.0164551,0.0183065,0.0201448,0.0219814,0.0237997,0.0255788,0.0273203,0.0290333,0.030723,0.0323935,0.0340411,0.0356636,0.0372795,0.0389134,0.0405705,0.0422518,0.043967,0.0457291,0.0475484
SLR_damages,SEAS,7.62608e-05,0.000113264,0.000161076,0.000220828,0.000293867,0.000381544,0.000485028,0.000605318,0.000743254,0.00089947,0.00107417,0.00126738,0.00147952,0.00171104,0.00196219,0.0022334,0.00252617,0.00284203,0.00317987,0.00353794,0.00391649,0.00431646,0.00473842,0.00518297,0.00565179
SLR_damages,INDO,7.62608e-05,0.000115895,0.000168125,0.000234581,0.000316777,0.000416023,0.000533498,0.000670065,0.000826136,0.00100174,0.00119679,0.00141116,0.00164544,0.00190025,0.00217494,0.00246894,0.00278449,0.00312451,0.00348824,0.0038739,0.00428187,0.00471328,0.00516888,0.00564964,0.00615751
SLR_damages,JAP,0.000295601,0.000363418,0.000439841,0.000524756,0.000617861,0.000718769,0.000827691,0.000944876,0.0010698,0.0012016,0.00133928,0.00148198,0.00163,0.00178391,0.00194322,0.00210735,0.00227708,0.00245362,0.00263714,0.00282762,0.00302533,0.0032307,0.00344427,0.00366686,0.00389948
SLR_damages,OCE,7.62608e-05,0.000111148,0.000156274,0.000213273,0.000283611,0.000368553,0.000469211,0.000586589,0.000722112,0.000877129,0.00105169,0.0012454,0.00145863,0.00169177,0.00194458,0.00221698,0.00251099,0.00282887,0.00316925,0.00352988,0.00391107,0.00431391,0.00473893,0.00518671,0.00565896
SLR_damages,RSAS,7.62608e-05,0.000113982,0.000162634,0.000223086,0.000296867,0.000385694,0.000490895,0.000613609,0.000755228,0.000917216,0.00110078,0.00130702,0.00153688,0.00179144,0.00207278,0.00238306,0.00272231,0.00308944,0.00348169,0.00389622,0.00433326,0.00479389,0.00527846,0.00578712,0.00632156
SLR_damages,RSAF,0.00174162,0.00219454,0.00268425,0.00320626,0.00377167,0.00440374,0.00511015,0.0058889,0.00673984,0.00766221,0.00865465,0.0097148,0.0108365,0.0120156,0.0132572,0.014561,0.0159051,0.0172646,0.0186123,0.0199282,0.0212182,0.0224908,0.0237464,0.0249827,0.0262023
LBD_factor,Global,0.999998,0.823396,0.69823,0.61589,0.556918,0.513626,0.48033,0.453836,0.432272,0.414275,0.398955,0.38566,0.374015,0.363816,0.354897,0.346953,0.339697,0.333022,0.326923,0.321391,0.316403,0.31196,0.308062,0.304802,0.30242
LOT_factor,Global,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
learning_factor,Global,0.999998,0.823396,0.69823,0.61589,0.556918,0.513626,0.48033,0.453836,0.432272,0.414275,0.398955,0.38566,0.374015,0.363816,0.354897,0.346953,0.339697,0.333022,0.326923,0.321391,0.316403,0.31196,0.308062,0.304802,0.30242
abatement_costs,CAN,0,0.00757817,0.0265373,0.0331458,0.0385802,0.0383654,0.0375565,0.0414755,0.0493606,0.0586753,0.0668239,0.0710271,0.0697115,0.0634184,0.0606163,0.0701627,0.0862974,0.0997288,0.10848,0.11224,0.10986,0.100469,0.0840015,0.059103,0.0267693
abatement_costs,USA,0,0.0342046,0.26456,0.504993,0.572084,0.610485,0.648103,0.688563,0.716761,0.726476,0.729423,0.744212,0.780129,0.838674,0.903326,0.956201,0.996258,1.02322,1.02318,0.982657,0.900653,0.779876,0.62321,0.421984,0.185074
abatement_costs,MEX,0,0.0048379,0.00686319,0.00920128,0.0121394,0.0154375,0.0192526,0.022943,0.0267501,0.0318337,0.0373136,0.0413827,0.0447444,0.0490718,0.0534549,0.0561675,0.0574093,0.0578519,0.0568159,0.0535261,0.0480868,0.0408319,0.032065,0.0213328,0.00919804
abatement_costs,RCAM,0,0.00105443,0.00165313,0.00223958,0.00282249,0.00334976,0.00407376,0.00513012,0.00629098,0.00727759,0.00817656,0.00918284,0.0102012,0.0110513,0.0116562,0.0120016,0.0121195,0.0120269,0.0116091,0.0107753,0.00955932,0.0080238,0.00623884,0.0041055,0.00175345
abatement_costs,BRA,0,0.00720782,0.0232661,0.0338338,0.0478547,0.0605419,0.0681759,0.0643524,0.0536162,0.0500473,0.0607157,0.0857973,0.106831,0.100267,0.0787566,0.0683865,0.0655454,0.0565112,0.0416843,0.0268964,0.0135928,0.00197911,0,0,0
abatement_costs,RSAM,0,0.0129984,0.0225073,0.0288107,0.0383507,0.0547511,0.0729916,0.0809481,0.0797083,0.0804704,0.0907677,0.113723,0.134274,0.133121,0.123367,0.128158,0.141876,0.150228,0.151437,0.147338,0.137218,0.120219,0.0969636,0.0660358,0.0290498
abatement_costs,NAF,0,0.000912494,0.00159292,0.00249996,0.00362927,0.0047792,0.00628227,0.00850978,0.0114461,0.014903,0.0185654,0.022077,0.0254859,0.0289824,0.032371,0.0353899,0.038089,0.040483,0.0418657,0.041419,0.0389376,0.0344488,0.028039,0.0192456,0.00847208
abatement_costs,WAF,0,0.000419697,0.000659134,0.000802395,0.000897855,0.00100848,0.00241013,0.000760222,5.78624e-05,0.000690356,0.000976161,0.00134868,0.00169832,0.0019454,0.00213946,0.00236215,0.00257365,0.00269993,0.00270658,0.00258396,0.00234178,0.00199601,0.00156949,0.00104154,0.00044608
abatement_costs,EAF,0,2.83201e-05,4.48662e-05,5.58374e-05,6.12645e-05,6.12811e-05,5.8555e-05,5.29236e-05,4.95717e-05,5.61771e-05,6.86722e-05,8.01734e-05,9.96845e-05,0.000137791,0.000177904,0.000197773,0.000202917,0.000205872,0.000203722,0.000191429,0.000170511,0.000143434,0.000111702,7.35458e-05,3.13279e-05
abatement_costs,SAF,0,0.00336092,0.00481427,0.00609122,0.00741971,0.00901653,0.0112059,0.0136665,0.0159309,0.017704,0.019007,0.0200648,0.020996,0.0217791,0.0218949,0.020816,0.0188943,0.0166482,0.0140843,0.0112427,0.00836081,0.00568775,0.00343386,0.00167796,0.000501034
abatement_costs,WEU,0,0.0399764,0.0971634,0.113525,0.13341,0.155919,0.189037,0.233305,0.277618,0.310133,0.332938,0.353453,0.367259,0.36882,0.371375,0.390861,0.418006,0.436755,0.441449,0.429411,0.398845,0.349178,0.281388,0.191852,0.0843345
abatement_costs,CEU,0,0.00736698,0.0126983,0.0171216,0.0221103,0.025803,0.0296693,0.0348651,0.0402526,0.0444141,0.0481614,0.053043,0.0566522,0.0559001,0.0544167,0.057308,0.062718,0.0669636,0.0691835,0.069025,0.0658668,0.0592243,0.0489417,0.0341602,0.0153236
abatement_costs,TUR,0,0.00257747,0.00361907,0.0045874,0.00558526,0.00653672,0.00774224,0.00920262,0.0106939,0.0120392,0.0131538,0.0140771,0.0151876,0.0167986,0.0181686,0.0184404,0.0179938,0.0174463,0.0166323,0.0152737,0.0134198,0.0111875,0.00865459,0.00568246,0.00242266
abatement_costs,UKR,0,0.00150575,0.00236973,0.003735,0.0055056,0.00688391,0.00828963,0.0104467,0.0131278,0.0156538,0.0178695,0.020064,0.0222238,0.0241405,0.0259951,0.0281214,0.0304289,0.0326137,0.0341463,0.0344016,0.0330725,0.0299949,0.0250254,0.0176222,0.00799409
abatement_costs,STAN,0,0.000847624,0.00163514,0.00259987,0.0035468,0.00416581,0.0047724,0.00563232,0.00643397,0.00682105,0.00740895,0.00903305,0.0107774,0.011325,0.0110838,0.0109129,0.0107871,0.0104589,0.00987006,0.0090285,0.00794139,0.00662558,0.00512058,0.00336667,0.00143906
abatement_costs,RUS,0,0.0178353,0.0286996,0.0411018,0.0530938,0.0604339,0.0659066,0.071284,0.0788435,0.0916188,0.103727,0.107007,0.106286,0.109422,0.113125,0.111897,0.107306,0.102242,0.0959425,0.0871286,0.0759883,0.0630242,0.0485362,0.031812,0.0135924
abatement_costs,ME,0,0.0107756,0.0162652,0.0232881,0.0312289,0.0374297,0.0429947,0.0483589,0.0531931,0.0575729,0.0610291,0.0633517,0.0662102,0.0712607,0.0770437,0.0814993,0.0841365,0.0848686,0.0828276,0.0773927,0.0689161,0.0579478,0.0450451,0.0296202,0.0126411
abatement_costs,INDIA,0,0.00287411,0.00551793,0.00931167,0.0146606,0.0214432,0.03074,0.0432716,0.0590225,0.0778607,0.0984008,0.118702,0.139368,0.16163,0.181978,0.195949,0.205754,0.21499,0.220294,0.216676,0.203052,0.179637,0.146598,0.100877,0.0446657
