Variable,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140
capital_stock,RUS,4.64384,6.84617,9.11767,11.4629,13.8009,16.0039,18.0257,19.8946,21.6441,23.2829,24.7821,26.1072,27.2423,28.1687,28.8767,29.3824,29.7089,30.6229,31.4582,32.22,32.9131,33.5423,34.1145,34.632,35.0963
capital_stock,ME,7.69435,10.2639,13.2531,16.7117,20.5757,24.6958,28.9555,33.2808,37.6597,42.1241,46.7111,51.4558,56.388,61.5312,66.9283,72.6287,78.6102,85.6732,92.8945,100.053,106.982,113.572,119.737,125.399,130.503
capital_stock,INDIA,12.6428,18.1822,24.9827,32.9717,42.035,52.0296,62.821,74.2584,86.1642,98.3243,110.474,122.331,133.676,144.309,154.093,162.943,170.922,180.135,188.923,197.203,204.914,212.037,218.569,224.485,229.774
capital_stock,KOR,4.75644,5.85122,6.98104,8.1343,9.26294,10.3258,11.2936,12.1495,12.883,13.4886,13.9684,14.3317,14.586,14.7326,14.7691,14.7586,14.7044,14.7994,14.8482,14.8612,14.8475,14.8143,14.7704,14.7208,14.6696
capital_stock,CHN,55.0009,73.8226,95.4653,118.309,140.938,162.44,181.872,198.376,211.623,221.734,228.919,233.448,235.61,235.59,233.519,229.487,224.407,222.498,219.652,216.162,212.267,208.141,203.964,199.877,195.994
capital_stock,SEAS,7.1217,8.9938,11.1522,13.5211,16.0427,18.6824,21.4097,24.1906,26.9964,29.8044,32.5773,35.263,37.8307,40.2789,42.6024,44.7834,46.8284,49.0716,51.2434,53.3132,55.2584,57.0692,58.7375,60.2536,61.6114
capital_stock,INDO,3.03207,4.53087,6.36286,8.50441,10.9129,13.5342,16.3083,19.1684,22.0392,24.8393,27.4946,29.9481,32.1656,34.1215,35.7855,37.133,38.1672,39.9086,41.5233,43.0078,44.3615,45.5894,46.7003,47.6962,48.5788
capital_stock,JAP,11.406,13.2552,14.9996,16.5993,18.0945,19.4998,20.7999,21.9869,23.0502,23.9792,24.7621,25.3879,25.851,26.1866,26.4691,26.678,26.8167,27.0639,27.243,27.3656,27.4418,27.481,27.4957,27.4925,27.4772
capital_stock,OCE,2.55511,3.24356,3.967,4.704,5.44642,6.22163,7.04673,7.91091,8.79813,9.69171,10.5706,11.4247,12.2401,13.0844,13.9383,14.7881,15.6345,16.4816,17.3238,18.1438,18.9285,19.6704,20.3633,21.0006,21.5782
capital_stock,RSAS,2.34806,3.38524,4.54824,5.78935,7.08184,8.41917,9.79651,11.2079,12.6573,14.1533,15.7038,17.3124,18.9792,20.7053,22.5037,24.3947,26.382,28.4574,30.567,32.6499,34.6606,36.5702,38.3546,39.9926,41.4696
capital_stock,RSAF,0.966016,1.30081,1.68168,2.09476,2.50948,2.99268,3.58304,4.27333,5.08288,6.03247,7.14066,8.42335,9.89034,11.5488,13.4128,15.4958,17.7837,20.2445,22.7938,25.3411,27.8198,30.1871,32.4062,34.4465,36.2871
GDP_gross,CAN,1.52325,1.66932,1.83447,2.03017,2.23949,2.44232,2.63644,2.82499,3.02134,3.23557,3.45386,3.66113,3.85616,4.03996,4.20928,4.35804,4.49682,4.65888,4.81319,4.94586,5.05879,5.15654,5.23934,5.3063,5.35839
GDP_gross,USA,16.629,18.8585,21.1147,23.2362,25.11,26.7479,28.2378,29.687,31.1592,32.6791,34.153,35.4866,36.7052,37.846,38.9335,39.9586,40.981,42.24,43.444,44.4991,45.4154,46.22,46.9122,47.4839,47.9406
GDP_gross,MEX,1.95202,2.26844,2.61317,2.98507,3.36975,3.75519,4.14912,4.56014,4.9819,5.4044,5.81921,6.22099,6.61154,6.99097,7.35089,7.68731,8.01737,8.397,8.75956,9.07594,9.3493,9.58813,9.79173,9.95772,10.0882
GDP_gross,RCAM,1.05285,1.24977,1.45576,1.66209,1.86918,2.0785,2.28877,2.49839,2.70717,2.91509,3.12116,3.32431,3.52425,3.72142,3.91804,4.11659,4.3189,4.53379,4.737,4.91436,5.06757,5.20096,5.31412,5.40596,5.47774
GDP_gross,BRA,2.79078,3.25276,3.70368,4.12773,4.52675,4.90544,5.2745,5.64225,5.99478,6.31391,6.6002,6.85552,7.07538,7.26574,7.45199,7.63814,7.82905,8.03147,8.23085,8.40991,8.56843,8.70978,8.8308,8.92983,9.00835
GDP_gross,RSAM,3.03196,3.61361,4.21597,4.84308,5.47746,6.10139,6.72412,7.3598,8.00328,8.64125,9.25904,9.84424,10.4044,10.9574,11.5168,12.0838,12.6636,13.2737,13.8529,14.3584,14.795,15.1757,15.4998,15.7637,15.9709
GDP_gross,NAF,1.51006,1.93804,2.41937,2.9256,3.4379,3.94593,4.46179,4.99782,5.5506,6.1086,6.64245,7.12828,7.57744,8.0039,8.40271,8.77104,9.13107,9.53317,9.91746,10.2512,10.5382,10.788,10.9997,11.171,11.3042
GDP_gross,WAF,1.22666,1.66778,2.139,2.62113,3.13558,3.70856,4.35632,5.09187,5.92168,6.85137,7.8898,9.04224,10.2978,11.6463,13.0941,14.6412,16.2489,17.86,19.3623,20.664,21.7821,22.749,23.5628,24.2178,24.7239
GDP_gross,EAF,0.565208,0.746009,0.933943,1.12025,1.32071,1.55161,1.81301,2.10315,2.42744,2.79187,3.19846,3.64703,4.13223,4.65118,5.21496,5.83044,6.4755,7.11854,7.71651,8.23498,8.68062,9.06576,9.38978,9.65055,9.85206
GDP_gross,SAF,0.688213,0.830025,0.976998,1.12253,1.26251,1.39455,1.5211,1.64457,1.76291,1.87323,1.97316,2.06095,2.13695,2.20126,2.25131,2.28683,2.31763,2.36445,2.41133,2.4527,2.48889,2.52127,2.54959,2.5733,2.59257
GDP_gross,WEU,14.6448,15.7723,17.1102,18.6499,20.2705,21.8612,23.4141,24.9476,26.4877,28.0408,29.5199,30.8446,32.0581,33.2152,34.3101,35.3342,36.3479,37.4935,38.589,39.5425,40.3639,41.08,41.6896,42.186,42.5755
GDP_gross,CEU,2.52228,2.89054,3.27756,3.65874,4.00177,4.28509,4.52815,4.75571,4.9816,5.20916,5.4096,5.55616,5.66167,5.74679,5.8208,5.88692,5.94827,6.04363,6.13372,6.21189,6.27891,6.33683,6.38579,6.42545,6.45643
GDP_gross,TUR,1.3586,1.60738,1.85319,2.09497,2.32915,2.55247,2.76534,2.9685,3.16084,3.34053,3.5044,3.65026,3.78076,3.89923,4.00843,4.11193,4.21505,4.33384,4.44738,4.54682,4.63301,4.70844,4.77286,4.82551,4.86704
GDP_gross,UKR,0.582433,0.693666,0.814671,0.941908,1.06587,1.17971,1.29088,1.40774,1.5316,1.65925,1.77553,1.86758,1.94226,2.0081,2.06265,2.10331,2.13752,2.1909,2.2428,2.28758,2.32579,2.35904,2.38732,2.41025,2.42816
GDP_gross,STAN,0.577365,0.780319,1.00471,1.2371,1.44983,1.61946,1.74653,1.83987,1.92343,2.0158,2.10331,2.17025,2.22259,2.26961,2.31161,2.34754,2.38135,2.4245,2.46645,2.50323,2.53513,2.56321,2.58735,2.60721,2.62301
GDP_gross,RUS,3.07749,3.62131,4.21261,4.83127,5.37455,5.76304,6.06515,6.36391,6.68355,7.01889,7.30764,7.49942,7.6269,7.72764,7.79743,7.83138,7.8505,7.93226,8.0149,8.08806,8.15232,8.21018,8.26141,8.30513,8.3416
GDP_gross,ME,3.79782,4.70803,5.78249,7.01601,8.28614,9.47674,10.5867,11.6459,12.7118,13.8357,15.0298,16.3001,17.6611,19.1315,20.7419,22.505,24.3488,26.2583,28.038,29.5867,30.9212,32.0756,33.0486,33.8336,34.4422
GDP_gross,INDIA,6.80085,9.2096,11.8972,14.7808,17.7985,20.8991,24.0532,27.2265,30.358,33.3728,36.1672,38.6604,40.8811,42.8595,44.5617,45.9893,47.3337,48.911,50.444,51.7761,52.9216,53.9235,54.7774,55.4718,56.0156
GDP_gross,KOR,1.9542,2.32038,2.66437,2.96441,3.21238,3.40656,3.5548,3.66539,3.74172,3.78673,3.80639,3.807,3.79267,3.76557,3.72391,3.67194,3.61629,3.5775,3.54218,3.51099,3.48374,3.46012,3.44037,3.42456,3.41249
GDP_gross,CHN,25.2878,34.3284,42.6067,49.3464,54.7248,58.9927,61.9855,63.5826,64.1971,64.239,63.7055,62.5657,61.0073,59.2287,57.3346,55.3875,53.4348,51.7658,50.1803,48.7904,47.5836,46.5269,45.6267,44.8927,44.3167
GDP_gross,SEAS,2.99737,3.73192,4.47984,5.20462,5.90917,6.60319,7.28719,7.95849,8.61471,9.25083,9.84891,10.3925,10.8859,11.3378,11.7521,12.1347,12.5116,12.9252,13.3222,13.6685,13.9673,14.2282,14.4502,14.6306,14.7719
GDP_gross,INDO,1.76913,2.41413,3.1371,3.90952,4.7055,5.5025,6.28473,7.03617,7.73571,8.363,8.90527,9.35798,9.73927,10.0643,10.3225,10.5103,10.6697,10.9195,11.1648,11.3774,11.5598,11.7194,11.856,11.9673,12.0549
GDP_gross,JAP,4.34185,4.62682,4.94534,5.26324,5.56218,5.8301,6.07569,6.30783,6.51515,6.68296,6.79894,6.85756,6.87607,6.87403,6.85492,6.8147,6.76737,6.73959,6.71666,6.69584,6.67699,6.6605,6.64664,6.63522,6.62615
GDP_gross,OCE,1.17437,1.35612,1.5557,1.77259,2.00046,2.23598,2.47602,2.71749,2.96631,3.22538,3.47906,3.71331,3.92762,4.13088,4.31859,4.48959,4.65895,4.83817,5.0124,5.16513,5.29761,5.41414,5.51398,5.59576,5.66039
GDP_gross,RSAS,1.3458,1.71878,2.09113,2.43535,2.76554,3.09948,3.43773,3.77898,4.13096,4.50128,4.89015,5.29566,5.71459,6.14722,6.60816,7.10864,7.63369,8.16019,8.65201,9.08016,9.44916,9.76867,10.0381,10.2556,10.4243
GDP_gross,RSAF,0.471273,0.601013,0.728846,0.850951,0.981027,1.14377,1.34824,1.59559,1.88961,2.23404,2.63193,3.08477,3.58867,4.14182,4.75454,5.43101,6.14114,6.84697,7.50106,8.06747,8.554,8.97422,9.32759,9.6119,9.83155
GDP_net,CAN,1.52323,1.66112,1.77959,1.93136,2.11837,2.31035,2.49508,2.65767,2.8094,2.96659,3.12364,3.27682,3.43455,3.60132,3.77077,3.86825,3.90938,4.23757,4.35751,4.46005,4.54753,4.62513,4.69701,4.75678,4.80408
GDP_net,USA,16.6287,18.8164,20.8409,22.3478,23.3772,24.7517,25.9578,27.0997,28.2655,29.4987,30.6634,31.5806,32.2041,32.5437,33.2498,33.9269,34.619,38.0555,39.2217,40.2619,41.1843,42.0057,42.7591,43.391,43.902
GDP_net,MEX,1.95201,2.25841,2.58753,2.94805,3.31862,3.6855,4.05646,4.44257,4.83529,5.21794,5.58378,5.93534,6.26978,6.57349,6.83848,7.0706,7.28177,8.08526,8.45035,8.77012,9.04841,9.29301,9.50592,9.67802,9.81361
GDP_net,RCAM,1.05284,1.24579,1.44784,1.65036,1.85362,2.05852,2.26314,2.46521,2.66496,2.86335,3.05879,3.24863,3.43238,3.61089,3.78623,3.96042,4.13458,4.45468,4.65969,4.83842,4.99316,5.1288,5.24441,5.33732,5.40997
GDP_net,BRA,2.79077,3.24288,3.64691,4.01374,4.35997,4.67949,4.99973,5.35754,5.72865,6.03875,6.24351,6.32736,6.37044,6.51377,6.88217,7.19735,7.45177,7.73155,8.01783,8.26643,8.47976,8.66871,8.8001,8.89759,8.97455
GDP_net,RSAM,3.03194,3.59774,4.14863,4.74137,5.33571,5.88771,6.4226,6.99996,7.61465,8.21089,8.73289,9.13787,9.49738,9.94129,10.5453,11.1734,11.7452,12.5313,13.0988,13.593,14.0198,14.396,14.727,14.9955,15.2074
GDP_net,NAF,1.50743,1.92938,2.4035,2.89939,3.39965,3.89339,4.39172,4.90501,5.42868,5.95075,6.44236,6.88065,7.27491,7.63489,7.95321,8.2256,8.46571,9.16487,9.52862,9.84391,10.1148,10.3513,10.5519,10.7139,10.8393
GDP_net,WAF,1.22452,1.66128,2.12674,2.60177,3.10817,3.67127,4.30554,5.03064,5.84679,6.75667,7.77186,8.89681,10.1212,11.4356,12.845,14.3486,15.9086,17.4939,18.9488,20.2052,21.282,22.211,22.9858,23.6054,24.0798
GDP_net,EAF,0.564224,0.743557,0.929351,1.11297,1.31037,1.53754,1.79453,2.07953,2.39782,2.75517,3.15354,3.59279,4.06755,4.57484,5.12544,5.72636,6.35607,6.98139,7.56104,8.062,8.49168,8.86214,9.17095,9.41789,9.60705
GDP_net,SAF,0.687015,0.819736,0.958539,1.09688,1.22897,1.35049,1.46312,1.57028,1.67104,1.76355,1.8453,1.91331,1.96687,2.00541,2.02931,2.04313,2.05551,2.24775,2.30401,2.35463,2.39981,2.44078,2.4769,2.50701,2.53124
GDP_net,WEU,14.612,15.6833,16.7658,18.207,19.7096,21.1524,22.5015,23.7684,25.0054,26.2613,27.4411,28.4281,29.2799,30.0804,30.9849,31.9248,32.7743,34.9403,35.9645,36.8551,37.626,38.2979,38.8891,39.3762,39.7601
GDP_net,CEU,2.51663,2.87408,3.22657,3.58667,3.90392,4.16111,4.37559,4.56681,4.75067,4.93544,5.08853,5.1743,5.21603,5.25358,5.27595,5.24235,5.1765,5.64843,5.72275,5.78535,5.83775,5.88212,5.92206,5.95484,5.98047
GDP_net,TUR,1.3586,1.59892,1.83865,2.07473,2.30294,2.51917,2.72324,2.91579,3.096,3.26245,3.41211,3.54232,3.65265,3.74238,3.81753,3.88888,3.9595,4.2293,4.34658,4.44929,4.5388,4.61753,4.68604,4.74103,4.78446
GDP_net,UKR,0.582401,0.689252,0.80702,0.929024,1.04609,1.15292,1.25603,1.36101,1.46903,1.57905,1.67622,1.7459,1.79419,1.82967,1.84765,1.84154,1.81609,2.04397,2.08887,2.12697,2.15908,2.1867,2.21141,2.23157,2.24731
GDP_net,STAN,0.577334,0.777647,0.999018,1.22721,1.43562,1.60114,1.72373,1.81118,1.88827,1.97516,2.05509,2.10657,2.13925,2.17109,2.20095,2.22105,2.23404,2.36727,2.41185,2.45087,2.48479,2.51476,2.54102,2.56256,2.57977
GDP_net,RUS,3.07749,3.57244,4.1277,4.70322,5.20004,5.5461,5.80907,6.06612,6.32938,6.577,6.76695,6.8867,6.9503,6.95113,6.89575,6.81188,6.71169,7.46812,7.57305,7.66724,7.75106,7.82585,7.89483,7.95419,8.00358
GDP_net,ME,3.78621,4.65849,5.70222,6.89437,8.11298,9.24455,10.2952,11.2895,12.284,13.3274,14.4323,15.6047,16.8459,18.1551,19.5596,21.0766,22.633,25.1846,26.8913,28.3737,29.6475,30.7452,31.6689,32.4092,32.9768
GDP_net,INDIA,6.80074,9.19299,11.8591,14.7121,17.6881,20.7282,23.8121,26.8915,29.9027,32.7647,35.3725,37.648,39.6047,41.2178,42.5173,43.534,44.4236,47.5835,49.073,50.3721,51.4914,52.4674,53.3102,53.9994,54.5411
GDP_net,KOR,1.95419,2.30328,2.58006,2.85085,3.07057,3.23692,3.35492,3.43267,3.47421,3.48281,3.46644,3.4337,3.38468,3.31369,3.21669,3.1697,3.1164,3.27895,3.24551,3.21418,3.18577,3.16007,3.14048,3.12425,3.11175
GDP_net,CHN,25.1407,33.8303,41.1798,47.2454,51.9159,55.4753,57.6906,58.4572,58.2098,57.4018,56.1626,54.6093,52.8197,50.7388,48.3384,45.6023,43.509,46.1186,44.6128,43.2476,42.0224,40.914,39.9658,39.1706,38.5282
GDP_net,SEAS,2.99714,3.72063,4.45836,5.16917,5.85787,6.53902,7.21007,7.86034,8.4884,9.09552,9.65953,10.1551,10.596,11.0096,11.3913,11.7256,12.0367,12.7086,13.1087,13.4573,13.7578,14.02,14.2437,14.4254,14.5671
GDP_net,INDO,1.769,2.40359,3.11561,3.87182,4.64492,5.41239,6.15552,6.85378,7.48235,8.01831,8.45246,8.7889,9.04192,9.21414,9.29459,9.28355,9.20786,10.2567,10.4839,10.6797,10.8468,10.9915,11.1195,11.2245,11.3067
GDP_net,JAP,4.34057,4.61695,4.89294,5.09978,5.32236,5.53955,5.71948,5.86743,5.97879,6.05104,6.08047,6.06576,6.01055,5.96146,5.97167,5.94672,5.90961,6.06627,6.04004,6.0125,5.9849,5.95801,5.93781,5.92013,5.90527
GDP_net,OCE,1.17428,1.35448,1.54367,1.71537,1.88048,2.07873,2.304,2.52741,2.7405,2.93908,3.11443,3.27489,3.41361,3.62309,3.81618,3.99541,4.17444,4.35768,4.53449,4.68999,4.82533,4.94456,5.04705,5.13154,5.19896
GDP_net,RSAS,1.3457,1.71713,2.08752,2.4293,2.7567,3.08753,3.42239,3.75887,4.10734,4.47407,4.86005,5.26187,5.67646,6.10475,6.56112,7.05671,7.57661,8.10766,8.5946,9.01804,9.3825,9.69759,9.9628,10.1763,10.3412
GDP_net,RSAF,0.470452,0.599112,0.725047,0.84471,0.935634,1.10495,1.33421,1.57809,1.86609,2.20404,2.59385,3.03639,3.52798,4.06765,4.66491,5.32236,6.01036,6.70525,7.33879,7.88565,8.35433,8.75833,9.09517,9.36456,9.57092
investments,CAN,0.319878,0.348835,0.373714,0.405585,0.444857,0.485173,0.523968,0.558112,0.589974,0.622983,0.655964,0.688132,0.721255,0.756278,0.791862,0.812332,0.82097,0.88989,0.915078,0.93661,0.954981,0.971277,0.986373,0.998923,1.00886
investments,USA,3.49203,3.95144,4.3766,4.69303,4.9092,5.19786,5.45114,5.69094,5.93575,6.19473,6.43931,6.63193,6.76287,6.83417,6.98246,7.12465,7.26999,7.99166,8.23657,8.45499,8.64871,8.82119,8.97942,9.11211,9.21942
investments,MEX,0.409922,0.474267,0.543381,0.61909,0.69691,0.773954,0.851856,0.932939,1.01541,1.09577,1.17259,1.24642,1.31665,1.38043,1.43608,1.48483,1.52917,1.69791,1.77457,1.84173,1.90017,1.95153,1.99624,2.03238,2.06086
investments,RCAM,0.221097,0.261615,0.304047,0.346577,0.389259,0.43229,0.47526,0.517695,0.559642,0.601304,0.642345,0.682212,0.720799,0.758286,0.795108,0.831688,0.868262,0.935482,0.978535,1.01607,1.04856,1.07705,1.10133,1.12084,1.13609
investments,BRA,0.586062,0.681005,0.765851,0.842885,0.915594,0.982692,1.04994,1.12508,1.20302,1.26814,1.31114,1.32875,1.33779,1.36789,1.44526,1.51144,1.56487,1.62363,1.68374,1.73595,1.78075,1.82043,1.84802,1.86849,1.88466
investments,RSAM,0.636708,0.755525,0.871212,0.995687,1.1205,1.23642,1.34875,1.46999,1.59908,1.72429,1.83391,1.91895,1.99445,2.08767,2.21452,2.34641,2.4665,2.63158,2.75074,2.85453,2.94417,3.02316,3.09266,3.14905,3.19355
investments,NAF,0.316561,0.405169,0.504734,0.608872,0.713927,0.817612,0.922261,1.03005,1.14002,1.24966,1.3529,1.44494,1.52773,1.60333,1.67017,1.72738,1.7778,1.92462,2.00101,2.06722,2.12411,2.17377,2.2159,2.24991,2.27625
investments,WAF,0.257149,0.348869,0.446616,0.546371,0.652716,0.770967,0.904164,1.05643,1.22783,1.4189,1.63209,1.86833,2.12545,2.40147,2.69746,3.0132,3.34081,3.67373,3.97925,4.24309,4.46921,4.66432,4.82702,4.95713,5.05676
investments,EAF,0.118487,0.156147,0.195164,0.233725,0.275178,0.322884,0.376851,0.436702,0.503542,0.578585,0.662243,0.754485,0.854185,0.960716,1.07634,1.20254,1.33477,1.46609,1.58782,1.69302,1.78325,1.86105,1.9259,1.97776,2.01748
investments,SAF,0.144273,0.172144,0.201293,0.230346,0.258084,0.283604,0.307256,0.329758,0.350919,0.370345,0.387512,0.401795,0.413043,0.421137,0.426156,0.429057,0.431657,0.472028,0.483843,0.494473,0.503961,0.512563,0.520148,0.526472,0.531559
investments,WEU,3.06852,3.2935,3.52081,3.82347,4.13902,4.442,4.72531,4.99136,5.25113,5.51487,5.76263,5.96991,6.14878,6.31688,6.50683,6.7042,6.88259,7.33747,7.55254,7.73957,7.90146,8.04255,8.1667,8.269,8.34962
investments,CEU,0.528491,0.603556,0.677581,0.7532,0.819823,0.873834,0.918874,0.959031,0.997641,1.03644,1.06859,1.0866,1.09537,1.10325,1.10795,1.10089,1.08706,1.18617,1.20178,1.21492,1.22593,1.23525,1.24363,1.25052,1.2559
investments,TUR,0.285305,0.335773,0.386116,0.435693,0.483618,0.529025,0.57188,0.612316,0.650161,0.685115,0.716544,0.743886,0.767056,0.7859,0.801681,0.816665,0.831496,0.888153,0.912781,0.934351,0.953147,0.969681,0.984069,0.995617,1.00474
investments,UKR,0.122304,0.144743,0.169474,0.195095,0.219679,0.242113,0.263765,0.285812,0.308497,0.3316,0.352005,0.366639,0.376779,0.38423,0.388007,0.386724,0.381378,0.429233,0.438662,0.446664,0.453408,0.459207,0.464397,0.468629,0.471935
investments,STAN,0.12124,0.163306,0.209794,0.257713,0.301481,0.33624,0.361984,0.380347,0.396537,0.414784,0.43157,0.442379,0.449243,0.455929,0.462199,0.46642,0.469149,0.497127,0.506487,0.514684,0.521805,0.528099,0.533614,0.538138,0.541751
investments,RUS,0.646272,0.750212,0.866817,0.987677,1.09201,1.16468,1.2199,1.27389,1.32917,1.38117,1.42106,1.44621,1.45956,1.45974,1.44811,1.43049,1.40945,1.5683,1.59034,1.61012,1.62772,1.64343,1.65792,1.67038,1.68075
investments,ME,0.795104,0.978284,1.19747,1.44782,1.70372,1.94136,2.162,2.3708,2.57965,2.79875,3.03079,3.27698,3.53764,3.81257,4.10751,4.42609,4.75293,5.28876,5.64717,5.95848,6.22598,6.45649,6.65047,6.80593,6.92512
investments,INDIA,1.42816,1.93053,2.49041,3.08955,3.7145,4.35293,5.00053,5.64721,6.27956,6.88058,7.42823,7.90607,8.31699,8.65573,8.92864,9.14214,9.32897,9.99253,10.3053,10.5781,10.8132,11.0182,11.1951,11.3399,11.4536
investments,KOR,0.41038,0.483689,0.541812,0.598679,0.644819,0.679753,0.704533,0.720861,0.729585,0.73139,0.727952,0.721078,0.710784,0.695874,0.675505,0.665638,0.654444,0.68858,0.681557,0.674978,0.669012,0.663615,0.6595,0.656093,0.653468
investments,CHN,5.27955,7.10436,8.64775,9.92154,10.9023,11.6498,12.115,12.276,12.2241,12.0544,11.7942,11.4679,11.0921,10.6552,10.1511,9.57648,9.13689,9.6849,9.3687,9.082,8.8247,8.59194,8.39281,8.22582,8.09092
investments,SEAS,0.629399,0.781333,0.936257,1.08553,1.23015,1.37319,1.51412,1.65067,1.78256,1.91006,2.0285,2.13257,2.22516,2.31201,2.39218,2.46238,2.5277,2.66882,2.75282,2.82603,2.88914,2.94419,2.99117,3.02933,3.0591
investments,INDO,0.371489,0.504754,0.654278,0.813083,0.975434,1.1366,1.29266,1.43929,1.57129,1.68384,1.77502,1.84567,1.8988,1.93497,1.95186,1.94955,1.93365,2.15391,2.20162,2.24273,2.27783,2.30821,2.33509,2.35714,2.37442
investments,JAP,0.91152,0.96956,1.02752,1.07095,1.1177,1.16331,1.20109,1.23216,1.25554,1.27072,1.2769,1.27381,1.26222,1.25191,1.25405,1.24881,1.24102,1.27392,1.26841,1.26262,1.25683,1.25118,1.24694,1.24323,1.24011
investments,OCE,0.246598,0.28444,0.32417,0.360228,0.3949,0.436533,0.48384,0.530757,0.575504,0.617206,0.65403,0.687727,0.716858,0.760849,0.801398,0.839035,0.876633,0.915114,0.952243,0.984899,1.01332,1.03836,1.05988,1.07762,1.09178
investments,RSAS,0.282597,0.360598,0.438378,0.510154,0.578907,0.648381,0.718702,0.789362,0.862541,0.939554,1.02061,1.10499,1.19206,1.282,1.37783,1.48191,1.59109,1.70261,1.80487,1.89379,1.97033,2.03649,2.09219,2.13702,2.17165
investments,RSAF,0.0987949,0.125813,0.15226,0.177389,0.196483,0.23204,0.280184,0.331399,0.39188,0.462848,0.544709,0.637642,0.740876,0.854207,0.979631,1.1177,1.26217,1.4081,1.54115,1.65599,1.75441,1.83925,1.90999,1.96656,2.00989
consumption,CAN,1.20335,1.31229,1.40587,1.52577,1.67351,1.82517,1.97112,2.09956,2.21942,2.3436,2.46767,2.58869,2.71329,2.84505,2.97891,3.05591,3.08841,3.34768,3.44243,3.52344,3.59255,3.65385,3.71064,3.75785,3.79522
consumption,USA,13.1367,14.8649,16.4643,17.6547,18.468,19.5539,20.5067,21.4088,22.3297,23.304,24.2241,24.9487,25.4413,25.7095,26.2673,26.8023,27.349,30.0639,30.9852,31.8069,32.5356,33.1845,33.7797,34.2789,34.6826
consumption,MEX,1.54209,1.78415,2.04415,2.32896,2.62171,2.91154,3.2046,3.50963,3.81988,4.12218,4.41118,4.68892,4.95312,5.19305,5.4024,5.58577,5.7526,6.38736,6.67577,6.9284,7.14825,7.34147,7.50968,7.64563,7.75275
consumption,RCAM,0.831745,0.984172,1.1438,1.30379,1.46436,1.62623,1.78788,1.94752,2.10532,2.26205,2.41644,2.56642,2.71158,2.8526,2.99112,3.12873,3.26632,3.51919,3.68115,3.82235,3.9446,4.05175,4.14309,4.21648,4.27388
consumption,BRA,2.20471,2.56188,2.88106,3.17085,3.44438,3.69679,3.94979,4.23246,4.52563,4.77061,4.93238,4.99862,5.03264,5.14588,5.43692,5.68591,5.8869,6.10793,6.33409,6.53048,6.69901,6.84828,6.95208,7.0291,7.08989
consumption,RSAM,2.39524,2.84221,3.27742,3.74568,4.21521,4.65129,5.07385,5.52997,6.01558,6.4866,6.89898,7.21892,7.50293,7.85362,8.33081,8.82696,9.27874,9.89974,10.348,10.7385,11.0757,11.3728,11.6343,11.8464,12.0138
consumption,NAF,1.19087,1.52421,1.89876,2.29052,2.68573,3.07578,3.46946,3.87496,4.28866,4.70109,5.08947,5.43571,5.74718,6.03156,6.28304,6.49822,6.68791,7.24024,7.52761,7.77669,7.99068,8.1775,8.33601,8.46395,8.56305
consumption,WAF,0.96737,1.31241,1.68013,2.0554,2.45545,2.9003,3.40138,3.9742,4.61897,5.33777,6.13977,7.02848,7.99576,9.03411,10.1476,11.3354,12.5678,13.8202,14.9695,15.9621,16.8128,17.5467,18.1588,18.6482,19.0231
consumption,EAF,0.445737,0.58741,0.734187,0.879249,1.03519,1.21466,1.41768,1.64283,1.89428,2.17658,2.49129,2.8383,3.21336,3.61412,4.04909,4.52383,5.02129,5.5153,5.97322,6.36898,6.70843,7.00109,7.24505,7.44014,7.58957
consumption,SAF,0.542742,0.647591,0.757246,0.866539,0.970889,1.06689,1.15587,1.24052,1.32012,1.3932,1.45778,1.51152,1.55383,1.58428,1.60316,1.61407,1.62385,1.77573,1.82017,1.86016,1.89585,1.92821,1.95675,1.98054,1.99968
consumption,WEU,11.5435,12.3898,13.245,14.3835,15.5706,16.7104,17.7762,18.777,19.7542,20.7464,21.6785,22.4582,23.1311,23.7635,24.4781,25.2206,25.8917,27.6028,28.4119,29.1155,29.7245,30.2553,30.7224,31.1072,31.4105
consumption,CEU,1.98813,2.27052,2.54899,2.83347,3.0841,3.28728,3.45672,3.60778,3.75303,3.899,4.01994,4.0877,4.12067,4.15033,4.168,4.14146,4.08943,4.46226,4.52097,4.57042,4.61182,4.64688,4.67843,4.70433,4.72457
consumption,TUR,1.07329,1.26314,1.45253,1.63903,1.81932,1.99014,2.15136,2.30348,2.44584,2.57734,2.69557,2.79843,2.88559,2.95648,3.01585,3.07222,3.12801,3.34115,3.4338,3.51494,3.58565,3.64785,3.70197,3.74541,3.77972
consumption,UKR,0.460097,0.544509,0.637546,0.733929,0.826413,0.910805,0.99226,1.0752,1.16054,1.24745,1.32421,1.37926,1.41741,1.44544,1.45965,1.45482,1.43471,1.61473,1.65021,1.68031,1.70568,1.72749,1.74702,1.76294,1.77537
consumption,STAN,0.456093,0.614341,0.789224,0.969492,1.13414,1.2649,1.36175,1.43083,1.49174,1.56038,1.62352,1.66419,1.69001,1.71516,1.73875,1.75463,1.7649,1.87014,1.90536,1.93619,1.96298,1.98666,2.00741,2.02442,2.03802
